,EMOTION,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
861,Anger,0.4042935,0.4412881,0.48131618,0.3875636,0.38115773,0.4111393,0.42875284,0.4669971,0.507612,0.5214618,0.3961468,0.4003041,-352.92294,117.34649,-30.394411,19.700544,0.34817195,2.8043625,-12.334018,-1.4690746,-7.926711,-7.429494,-0.0048515764,-8.891144,-1.5798727,-4.3280983,-0.14031626,-0.066696756,-3.5330899,-5.5706367,-2.439825,-3.6538804
862,Anger,0.46631283,0.49742857,0.52568376,0.5382182,0.5526816,0.46165997,0.45320776,0.4995175,0.5412878,0.5880098,0.5817045,0.5043971,-382.8643,72.124084,-11.604821,14.21612,-11.754357,2.020464,-8.429933,6.295376,-5.881118,-5.78203,1.3025469,-8.101445,0.14588284,-2.8351996,-0.26416963,-0.6283352,-1.6781877,-5.348461,-1.0446098,-1.9656521
863,Anger,0.3942299,0.42953864,0.39541894,0.41504642,0.50908726,0.52762264,0.5704407,0.56531894,0.57653594,0.4370516,0.37084845,0.40330726,-387.9408,93.33943,-31.650871,15.411341,-4.2130313,2.977196,-12.675504,-0.82122666,-4.378171,-0.8340199,1.7905933,-7.5422335,0.1751659,-6.4047666,0.5568175,1.5941693,-3.192095,-4.9638705,-0.30362508,-2.296056
864,Joy,0.41889513,0.39781913,0.40010244,0.38944438,0.42851353,0.4102102,0.41027614,0.4330058,0.4643045,0.544676,0.5630623,0.45539355,-344.42987,100.74755,-23.676466,21.15642,8.789156,0.16831133,-15.243373,5.134382,-3.7978244,-3.1996489,1.555381,-8.615271,1.4208865,-3.4172454,-1.1725241,-0.10888672,-1.4812753,-3.3312745,-2.9798782,-3.0986855
865,Sad,0.549749,0.5581444,0.48050934,0.4322776,0.44608387,0.45836052,0.4715604,0.49033853,0.49215224,0.55547225,0.5534088,0.5409332,-392.28885,141.56631,-4.178759,30.812326,10.149772,1.8547528,-0.007977634,9.230124,-4.542781,-1.8358114,1.1295776,-6.297139,3.1070797,-2.1056545,1.30236,5.440518,-1.7941135,-5.45258,1.7547851,-1.6585517
866,Anger,0.48980966,0.49753267,0.4852734,0.46695897,0.4844336,0.50461656,0.5100476,0.58338016,0.6232555,0.60261434,0.55505997,0.501726,-381.1011,122.25174,-3.7459798,33.263977,12.678592,9.811346,-4.0694313,4.85723,-3.0615299,-1.5271422,4.4657593,-7.4232073,-0.047430024,0.06701991,3.5333784,2.8821685,-0.5705791,-3.0392082,-0.48017663,-1.831403
867,Anger,0.58831656,0.56663305,0.57435495,0.5729496,0.55705065,0.49897355,0.51602334,0.54185694,0.6172599,0.63499415,0.57038057,0.559617,-411.13766,109.5255,9.012358,33.87821,7.0146937,15.42387,-0.3344942,11.278265,1.5166069,1.5062097,4.873956,-5.545232,1.2031115,-1.2096215,3.6124232,3.461487,0.0061873025,-3.5720186,1.493563,-1.7835485
868,Sad,0.55037767,0.5454306,0.51831675,0.5040589,0.5083852,0.5085071,0.54497296,0.58648264,0.6304046,0.5996418,0.54604924,0.54197794,-393.82654,118.40382,-1.5410571,28.889866,12.303838,12.669336,-3.8822165,6.3459167,0.4450944,1.5061891,7.1672773,-6.3510265,-2.5615425,-1.0460111,3.531785,3.2003536,0.50725675,-3.9480503,-2.157341,-2.5148149
869,Anger,0.5149341,0.52800924,0.52337086,0.5409619,0.55757666,0.52960354,0.5175233,0.5442217,0.5759848,0.5565898,0.57708675,0.55875313,-378.2237,108.87102,-15.088586,27.894276,1.9280959,6.7882137,-5.039151,10.805593,-4.757299,-2.8373792,3.59253,-5.4382796,2.2246366,-2.753035,1.8767127,2.3400426,0.50306714,-4.3180456,0.5614964,-1.334627
870,Anger,0.518398,0.50015867,0.4878817,0.46916994,0.504732,0.49510223,0.46902445,0.42655662,0.431787,0.4677721,0.5040216,0.51325864,-346.60367,115.16933,-21.855303,23.766226,1.7970794,0.48488238,-4.783092,5.689103,-9.397352,-7.883537,1.2720647,-7.335923,1.4920415,-2.0668,-0.12031711,3.027737,-1.0817254,-5.805811,-0.79008424,-1.0288045
871,Anger,0.5719747,0.55509263,0.603226,0.62020427,0.66224724,0.64162254,0.56770706,0.55149806,0.5578723,0.62683094,0.5668566,0.5913584,-416.85812,94.68401,-6.5206194,19.035696,3.3667374,11.805228,3.3247988,7.22707,2.024227,1.2547679,8.173808,1.806441,3.3625586,0.29002854,2.4093616,4.9220943,2.504349,-2.1214476,-0.24690688,-1.6343242
872,Anger,0.5433977,0.5468095,0.5148235,0.5125651,0.5551044,0.57670516,0.60013044,0.58966464,0.6414553,0.6167363,0.5826208,0.5473653,-387.87662,99.4921,-17.808111,16.616884,-9.713414,12.368324,-1.6435318,6.834414,-2.3970504,0.7228518,5.7697215,-4.3596187,3.5627668,-2.304064,2.6158948,4.930591,0.65807724,-4.0029073,1.9476297,-1.5055056
873,Anger,0.55127645,0.5743063,0.5432597,0.60201776,0.66758734,0.63895935,0.5578407,0.5536762,0.6289288,0.6525135,0.6393143,0.5870425,-420.07443,70.74769,-11.374517,23.859272,-1.9421613,15.083139,1.2134392,9.355151,0.6105638,2.8121042,4.1053743,-2.6206942,5.3629365,-0.06486222,3.7262049,4.797216,2.7447197,-1.479514,3.5851686,0.07872895
874,Anger,0.4786064,0.51862466,0.5063291,0.49408036,0.5997986,0.6567883,0.7131849,0.6235425,0.59093004,0.5555953,0.5233938,0.46992058,-405.92438,82.77848,-18.383263,25.697693,-7.276433,20.250126,-3.5011744,2.182795,3.4340086,4.459345,6.2876506,-3.989155,3.477319,-0.26480344,5.84539,1.3621782,-0.3545119,-2.8097067,-0.31604317,0.15322408
875,Anger,0.3653754,0.40586266,0.4286073,0.44340518,0.49514085,0.5451531,0.53250986,0.4684063,0.55762017,0.5457794,0.49415892,0.43838805,-352.75717,106.03583,-22.795626,26.08249,-9.162652,13.699759,-2.6874359,2.8966131,-3.0823076,5.222744,1.8766348,-10.648571,2.6396003,-4.755889,2.3788285,4.4113393,-1.5135677,-8.129068,0.41320467,-1.5395024
876,Anger,0.57478505,0.5231142,0.50550026,0.49892348,0.5031322,0.51224315,0.5235191,0.54622865,0.5765156,0.65166456,0.64433706,0.60890615,-380.7437,103.65862,-5.4940763,33.051483,-8.764163,9.515121,-2.7989473,16.580534,-3.398499,-2.0156538,4.8631377,-4.5395403,2.0315893,-1.8266168,5.0327845,1.1286399,3.0683544,-2.9448254,2.760949,-0.9637424
877,Anger,0.6038963,0.5738119,0.5501151,0.53174967,0.5420363,0.5388548,0.55674136,0.5834299,0.5820506,0.600814,0.59655225,0.5912715,-406.4402,90.481476,-10.93579,22.117659,-0.39375135,8.270191,-2.643306,7.1600127,-0.62651414,-2.15603,1.3456976,-1.9181069,3.6869226,-4.3790607,0.12415714,2.6375668,0.9634987,-3.2993267,-0.10683296,-0.917419
878,Anger,0.3531917,0.37180874,0.42868906,0.43901533,0.4702846,0.51806134,0.524369,0.5863109,0.6039946,0.59662944,0.5629858,0.46213347,-361.58398,85.88324,-31.538626,24.736677,-5.9834986,6.24566,-17.145594,6.7918286,-6.56779,-7.2370534,1.6760355,-8.15928,-1.9156193,-6.9868164,-0.05020793,-0.96980995,0.027640201,-4.320708,0.079740405,-4.5220737
879,Anger,0.5028856,0.5117039,0.49158466,0.45213673,0.4881614,0.55553114,0.52537006,0.5465282,0.5690253,0.579049,0.5625304,0.52960753,-370.76074,84.27424,-29.924349,16.280209,0.3700339,-0.4545285,-12.856466,2.2010736,-2.4045732,-3.3445878,6.134135,-4.352023,-0.039300624,-0.1270219,-0.076210774,-0.09842829,-0.82115245,-2.2956698,-0.7004666,-3.9338162
880,Anger,0.49956572,0.46915767,0.47688785,0.47821537,0.4916916,0.5397012,0.5658725,0.5720074,0.60814273,0.6317878,0.5572247,0.54118294,-425.0778,80.12919,-10.119797,15.453405,8.873009,6.3000994,-4.8076587,3.6736393,-0.15222815,-0.1929254,3.318297,-4.2949653,0.78588486,-0.12966698,1.4810678,4.968804,0.4659995,-3.319735,0.8981693,-1.5549259
881,Anger,0.47669515,0.50328696,0.59227204,0.60063803,0.5724701,0.5469148,0.53528124,0.49167597,0.44589522,0.44928855,0.4589705,0.49743167,-423.75528,110.15971,-21.094677,24.682167,-6.8280244,9.559196,-3.7533674,5.764843,-7.5048547,-4.500759,4.7463803,-2.8935626,3.1674726,-2.4537385,0.5029643,-0.08562012,0.5028814,-6.431523,-0.110408254,-0.82883716
882,Anger,0.559547,0.48680517,0.4908554,0.5185955,0.5380085,0.4512887,0.44029325,0.5124054,0.5397161,0.5037336,0.51838225,0.5555019,-366.35147,96.88008,-40.874607,15.765361,-4.0431767,8.69221,-16.515917,2.1068375,-0.7421285,-8.372909,3.946758,-3.4687526,1.464712,-0.5446297,2.55329,2.1833153,-1.4044392,-6.0093217,-1.6681631,-3.3850276
883,Surprise,0.45398456,0.40504703,0.49639338,0.47541752,0.44725814,0.5099615,0.47652102,0.44422618,0.46937332,0.5051992,0.5199055,0.47191587,-368.19205,97.076584,-42.131603,17.25865,-3.3382072,8.964956,-14.290256,0.08657014,-4.6495852,-5.024436,2.9285953,-5.046969,1.4352807,-2.87599,1.4825816,0.090911865,0.27575856,-6.544612,-3.2857928,-1.6569309
884,Anger,0.4470362,0.48450127,0.5078646,0.5092582,0.48851463,0.4700809,0.47779557,0.48509213,0.49940708,0.51225424,0.5130387,0.4836458,-396.01038,111.9151,-24.44124,25.758196,-4.677853,2.2361493,-14.448201,3.0692945,-6.370198,-8.17783,0.8935211,-7.9722395,0.73402345,-4.973771,0.55767095,-0.28588,-3.0529087,-3.6760993,-2.4627578,-3.8575635
885,Surprise,0.454442,0.4191607,0.40766314,0.40150413,0.40375358,0.46263248,0.54972273,0.5231217,0.4997637,0.4991457,0.49590418,0.48881766,-423.49072,96.17413,-5.449577,32.7004,4.447293,3.782811,-10.417218,6.476404,-2.0242867,1.4574252,2.9910245,-7.287015,3.5224967,-2.5306776,-3.73145,-2.9810402,-0.30357873,-4.4677367,0.32293272,-1.4802656
886,Sad,0.5512485,0.55157924,0.5499879,0.53407115,0.5894206,0.60250014,0.6045006,0.6471167,0.64410764,0.67512167,0.64347523,0.5716213,-478.9721,90.81597,8.455964,30.451035,2.392841,16.628677,3.6597443,11.43518,6.701747,4.1807394,5.490772,-1.0844537,3.6391382,-4.0802345,3.3931987,6.575426,-2.340411,-2.357379,3.494339,-0.86473596
887,Sad,0.5024798,0.48893306,0.49707037,0.51259947,0.5724477,0.60568494,0.6257258,0.65973884,0.6453475,0.62993497,0.5855072,0.55781907,-418.64532,110.21294,4.216855,42.693016,1.470798,21.355787,1.5773127,11.660605,7.777705,6.32396,5.227334,-0.6028997,2.8678749,-5.6632996,6.259507,2.8781307,-2.302695,-2.444687,2.7854307,-2.030855
888,Anger,0.46347845,0.44018823,0.45839405,0.46215641,0.50680685,0.5369012,0.49342895,0.4703825,0.47666544,0.47973076,0.5220969,0.52440953,-399.69907,82.54851,-25.144196,14.120661,-0.8208585,-5.987512,-15.733791,2.9406319,-10.93157,-6.3000197,3.4473317,-5.026112,-1.1354532,-4.1504145,0.699736,-3.727326,-3.7567453,-2.1669543,-2.8237655,-2.5795033
889,Anger,0.37038463,0.41705233,0.4428073,0.49185935,0.49497333,0.42055956,0.39839175,0.44755578,0.52931696,0.54224306,0.48383892,0.38855118,-364.0869,105.35523,-36.999702,21.083199,-2.30013,-10.9498415,-14.391212,2.398628,-16.199755,-7.7745857,4.656471,-8.746333,-2.537468,-4.3252625,-1.8319149,-4.990105,-2.7095022,-4.265473,-5.6785555,-3.0840125
890,Surprise,0.5510077,0.61842173,0.61372715,0.61348605,0.5808971,0.52281284,0.5150827,0.54986656,0.5976874,0.59854764,0.57588464,0.56572515,-423.62274,60.149788,-7.8876204,17.22124,0.24534878,-5.9567075,-7.908223,6.3417253,-5.936026,-5.013989,4.2213516,-0.54330224,-1.2321273,-1.0567188,2.5888124,-3.3763301,-1.4701681,-1.5225694,-4.0683236,-3.5313826
891,Joy,0.52477026,0.47608712,0.49223194,0.4636787,0.48678344,0.5079282,0.5393012,0.5462979,0.49185228,0.4774823,0.46398216,0.5225769,-399.7311,83.655945,-21.75214,15.841194,-2.9787593,-7.4816546,-11.267256,3.5274782,-12.536597,-4.767222,4.41255,-7.389167,-0.21955247,-2.8214464,-0.5310969,-4.0201654,-4.272504,-3.1371267,-4.298633,-2.9805958
892,Sad,0.56598765,0.59588164,0.6176751,0.5676569,0.54552704,0.53978616,0.5354743,0.52504355,0.50576264,0.4981585,0.5100011,0.49375558,-446.5093,92.127785,-3.0345714,18.377752,4.5371246,1.7290431,-7.110648,4.784589,-4.623182,-3.2926745,5.190219,-3.9358754,-1.342597,-1.4301374,-0.54845303,-0.6828181,-1.0448651,-2.8105378,-1.5847933,-2.6030743
893,Sad,0.42360574,0.45551252,0.49254638,0.5336293,0.58662415,0.57425743,0.5030878,0.4456511,0.38812214,0.38126835,0.42150304,0.44691345,-425.16327,108.98198,-3.6685843,27.749037,8.916784,-0.41692343,-7.023625,2.6404936,-10.411374,-4.619604,2.3000646,-8.447828,-1.8392227,-2.7358108,-2.1943922,-2.4897652,-1.4609524,-4.1198263,-3.1526275,-2.4273014
894,Fear,0.44834524,0.48918962,0.59873486,0.70802915,0.7175586,0.6553187,0.5928774,0.5356812,0.50745755,0.49986237,0.49337244,0.4418742,-517.8555,87.58406,11.933248,27.230238,8.355687,5.085324,-2.0640712,9.406297,1.0248513,-3.5606315,2.8742185,-2.068965,-2.4243674,-3.1016645,-0.38695788,0.19000238,0.93290186,-2.7580585,-0.14345777,1.5300261
895,Sad,0.5160309,0.56021154,0.64686793,0.6478213,0.6386741,0.61515015,0.54098797,0.5025858,0.48149404,0.47784373,0.45853528,0.4785735,-469.213,104.00838,5.580663,23.12247,10.516542,4.909055,-5.658279,3.8598862,-2.6208532,-0.71988404,4.5632896,-4.025644,-0.34546867,-1.3788373,-1.278241,-0.9161292,0.0069949366,-2.4734573,-2.4855616,-2.5400014
896,Anger,0.56687915,0.565672,0.52236515,0.4997419,0.46604162,0.5039502,0.54110855,0.47560552,0.43299726,0.4636548,0.5431944,0.5525515,-383.61313,73.88429,-25.390007,16.627283,-12.890289,-6.579229,-9.03353,4.425739,-10.330394,-4.4706063,1.0067257,-5.165525,1.4709239,-5.249162,-2.0268826,-5.744406,-2.630344,-3.287483,-4.2343707,-3.1401088
897,Anger,0.4375947,0.44939607,0.44481725,0.4726132,0.5667591,0.5629575,0.50173354,0.48846272,0.50706965,0.55418104,0.59917927,0.47138044,-384.11768,83.42718,-31.129097,17.956564,-4.419303,-10.285476,-14.717732,6.999385,-12.988667,-6.831776,3.9731455,-8.004621,-0.20593187,-4.803489,-0.18366037,-3.6667967,-4.227238,-2.7585402,-4.995785,-3.6407602
898,Anger,0.3577125,0.40414843,0.44355342,0.4487138,0.42386252,0.45648393,0.46947864,0.50041324,0.50975806,0.5670787,0.54892534,0.40451232,-356.79886,100.51968,-38.82188,22.912893,-6.723879,-13.54263,-13.205564,1.9851626,-18.830965,-6.387361,3.356676,-11.918354,-0.01822153,-6.09809,-3.4683323,-2.5715191,-2.826887,-4.5879717,-4.5665665,-3.268844
899,Anger,0.61148584,0.61975026,0.7025512,0.74250364,0.70933175,0.68739384,0.6324366,0.6278002,0.5970159,0.5591163,0.54303783,0.60206974,-487.7667,92.02438,-16.500814,19.922398,-0.4115968,1.6362957,-7.277454,4.9072247,-2.162153,-1.9482267,7.7551513,-0.68380153,2.3737235,0.5188822,2.971498,-2.8258865,-1.193898,1.4561983,-2.0662394,0.7803509
900,Surprise,0.67780983,0.63385826,0.64767176,0.6251403,0.5732837,0.6029151,0.61653715,0.62745553,0.5779378,0.5348154,0.52718276,0.59938157,-401.62836,60.497246,-17.357363,11.242145,-7.1090617,-2.4949865,-7.1806793,0.71518856,-8.1427555,-4.511163,4.593315,-4.290263,1.0560298,-0.19989601,0.4977947,-2.4857717,-2.2460172,-0.8572896,-2.6419015,-0.36998135
901,Anger,0.5309392,0.5886922,0.61071175,0.6014127,0.61843073,0.6396586,0.67519206,0.7162467,0.6340984,0.5196578,0.4948948,0.487258,-411.73862,79.266594,-28.480982,24.308516,-4.8991365,-2.564631,-10.353392,2.2480414,-5.6778994,-2.0562549,6.319263,-5.1131167,1.2377139,-1.5693219,0.14771248,-3.41697,-2.0429883,0.5080067,-1.5686867,-0.96521634
902,Anger,0.53822464,0.6158018,0.61655134,0.62831753,0.5597198,0.5149889,0.53217256,0.5276061,0.5373869,0.54083276,0.5302029,0.49097714,-441.68033,65.69443,-9.535536,21.642435,-4.111396,-6.8300047,-10.469732,5.801607,-9.404209,-7.489423,2.916236,-5.528966,0.2779635,0.15106449,1.1781061,-3.0149648,-3.036462,-3.2425394,-3.7965982,-3.1058645
903,Anger,0.50756913,0.49873006,0.50864613,0.5253722,0.5621945,0.57893544,0.58634084,0.5324016,0.5455908,0.5737329,0.5948134,0.5516783,-431.7863,76.324615,-18.01837,12.7060585,0.6012526,-8.745278,-10.767802,5.2453136,-8.847588,-6.185143,3.7357397,-3.3957303,-0.75633925,-3.1890554,0.95232224,-0.9987333,-1.8133614,-1.9404496,-3.5328326,0.0031636027
904,Anger,0.5142466,0.5403628,0.6153426,0.69824535,0.6030931,0.5463468,0.5613883,0.59941065,0.5278843,0.5131434,0.5277364,0.5086783,-450.43256,88.11384,-24.7822,22.932255,-1.3575835,-0.59348595,-14.054399,4.9859343,-2.9034743,-0.5399481,7.3332524,-4.3360653,4.659367,-2.8226793,0.059759617,-2.0379953,-3.9854188,0.37453392,-3.7579358,-3.8842125
905,Anger,0.70293134,0.6951554,0.73369384,0.80873,0.76094,0.7104985,0.72009426,0.6833785,0.6288779,0.59720147,0.6761375,0.7044849,-538.56683,65.43812,-7.842653,29.377098,14.268919,-2.6124399,-5.735227,5.4028063,0.70932066,0.7723126,2.2418716,-0.76922804,2.0268188,2.1857295,-0.37580368,-0.18123361,2.1007552,-0.040363546,0.61550796,-0.9374921
906,Anger,0.51137763,0.5124096,0.5660782,0.60488814,0.58310634,0.6156322,0.5849725,0.56404364,0.5464692,0.50470966,0.48247537,0.50126904,-419.91568,82.16543,-21.736534,19.613096,-4.0842977,-2.1956408,-11.201967,5.0615373,-7.652462,-4.3179936,3.6055837,-4.018047,1.3037795,-4.521722,0.056401264,-2.8981397,-1.7025138,-2.0932214,-3.7717342,-1.9492227
907,Anger,0.4599051,0.45965755,0.54263824,0.6053103,0.595751,0.541938,0.5304902,0.5498552,0.6075198,0.63254136,0.48686624,0.47462204,-409.4272,77.7982,-21.744715,20.828936,-7.9718585,-2.9349377,-5.158704,1.5204995,-8.07672,-4.2212257,2.812464,-7.7200403,-0.21522154,-2.2821622,-3.4808254,-1.6026093,0.24721295,-2.2456515,-2.6796467,-1.7155893
908,Anger,0.552094,0.5948816,0.64593154,0.57101333,0.5780469,0.5732397,0.5717999,0.6039773,0.5508023,0.48838758,0.44371018,0.50152117,-400.9577,82.96438,-34.71957,23.81208,-4.950934,-4.115492,-14.727091,3.6327734,-7.49805,-6.1132994,6.178122,-4.4204307,0.1742496,-3.0768867,0.6496828,-3.2105813,-1.9377701,-0.16841866,-2.7647707,-3.1647444
909,Anger,0.36664367,0.4113997,0.5641578,0.5548988,0.48968664,0.49802154,0.52160287,0.5377473,0.50467616,0.40759215,0.3801785,0.4243621,-365.11267,99.22919,-39.069267,14.250861,-4.1831484,-9.815327,-14.508412,-0.28628606,-11.638023,-7.872672,6.9073153,-4.876034,-3.1121004,-4.8541846,-1.9744877,-4.8516994,-4.5255733,-2.8754566,-5.9791355,-2.9639084
910,Anger,0.34829664,0.39305595,0.40997148,0.48583263,0.4548261,0.3962732,0.43673798,0.48339725,0.53972846,0.5336451,0.43032518,0.34642807,-355.96317,104.634636,-37.72742,16.235058,-7.912234,-13.439104,-15.01126,1.7536672,-16.104668,-7.3511066,4.566373,-10.390171,-1.2421725,-4.024942,-3.2247508,-4.099019,-2.4383929,-2.87969,-4.226852,-4.106009
911,Fear,0.5818535,0.6447574,0.60748607,0.5869512,0.5915187,0.5539729,0.52469784,0.5048083,0.49076694,0.48406106,0.49188775,0.5126406,-432.76303,99.92217,-2.452309,28.863014,-5.1602807,9.104457,-0.835537,5.7269177,-5.3865786,0.5606205,5.320134,-3.5261605,2.745229,-2.4534793,0.8690423,-2.370822,-2.052179,-4.438718,-1.627923,-1.4283454
912,Sad,0.449625,0.48027518,0.49129373,0.5133252,0.53575677,0.5636136,0.599088,0.54172367,0.47360379,0.42857325,0.43421513,0.43558815,-427.38486,109.29365,-6.082692,29.088984,5.4885783,2.315052,-5.4198956,2.8883176,-10.27214,-6.501681,3.2778842,-7.564965,-1.7470946,-1.6733937,-3.0429616,-3.9404926,-1.9087672,-4.226638,-3.4863908,-2.1643608
913,Sad,0.65264624,0.718784,0.68441576,0.6060116,0.578197,0.5659905,0.5664094,0.5678652,0.5688853,0.53359777,0.52296734,0.5670315,-479.47855,97.68081,1.146564,19.792097,1.3287978,7.293237,0.35135865,3.7178836,-3.1102428,-0.29549026,7.8640995,-3.5032775,-1.7067162,2.382063,1.9921768,-3.9664452,-1.3666188,-1.7218956,-3.5907376,-0.63400245
914,Sad,0.5973241,0.61730796,0.6382329,0.6914723,0.68237567,0.60319126,0.5624996,0.5416559,0.53928196,0.58994746,0.6007674,0.5833714,-487.06174,67.88543,0.8891942,17.827349,2.2545586,5.1784062,1.5875466,6.676438,-3.293983,-0.28434998,4.2924795,-3.789659,0.14284001,0.33300963,1.0089154,-0.5833834,-0.17898868,-0.8856495,0.073204584,0.21757007
915,Sad,0.57632464,0.59513295,0.5969524,0.59964,0.6116965,0.5441427,0.52454334,0.52431166,0.5458319,0.5545461,0.53086495,0.54361117,-462.99432,98.11688,-0.6422141,23.676504,0.4911571,3.794957,-0.8375194,5.440239,-2.557092,-2.3113286,5.336124,-2.203443,0.72246027,1.5913785,1.0896637,-1.6224043,-1.9203267,-3.560127,-1.9187323,-1.4875941
916,Sad,0.5499811,0.59595656,0.6693351,0.68902475,0.6455342,0.6165649,0.6144305,0.5843488,0.57171714,0.5823162,0.5629324,0.54593915,-472.50937,74.483665,-2.0285394,26.266819,2.9100604,5.8347545,0.9186271,5.320751,-3.056175,0.10557113,5.739903,-3.939682,0.25281692,0.5441041,1.7161361,-1.8380613,-1.2036835,0.21461312,-0.5112596,0.026139652
917,Fear,0.57763803,0.58444977,0.5850357,0.61141974,0.6383542,0.6425298,0.60139614,0.56747186,0.55953217,0.5535303,0.55591553,0.55583787,-530.0868,82.400314,16.338636,24.14301,7.106371,7.105958,0.5151252,7.5682836,0.4439512,-0.1671972,3.804134,-1.5485002,0.15641055,-0.44406965,0.29668793,-0.7383075,-0.6872617,-2.069994,-0.65793824,-0.89994836
918,Sad,0.51777864,0.5582267,0.6266083,0.6332914,0.6467009,0.6468312,0.6129705,0.5601117,0.5209906,0.5166815,0.5317767,0.5151314,-460.48215,85.60486,2.1259544,25.709244,1.6458557,5.2005153,-2.0773916,6.4470325,-3.7461746,-4.373819,3.5289001,-4.6755247,-2.3159256,-1.3605081,-0.17115812,-1.9918761,0.41767818,-0.97110724,-0.59679455,-0.4723373
919,Sad,0.5058978,0.5554984,0.596595,0.59128475,0.5711686,0.5449226,0.53847814,0.5150213,0.4844283,0.50938314,0.4892351,0.47481152,-457.78485,104.870705,3.2109642,16.687536,3.0204577,-0.58016956,-5.471544,5.227142,-7.1648974,-2.4703946,3.4035928,-3.7035735,1.3392481,-3.840485,-0.655415,0.7487728,-0.5683555,-3.432131,-3.468882,-0.7060208
920,Sad,0.5336434,0.4964864,0.51326925,0.5494263,0.57532537,0.57260466,0.555775,0.5817171,0.5679537,0.47913072,0.44586524,0.49316442,-466.38553,84.881256,-4.2291174,32.726448,0.13406348,4.676232,-7.3713403,1.6407368,-7.3879857,-2.704955,3.650687,-5.067683,-4.1487412,-5.4726954,-0.84801286,-6.1389647,-1.0524529,-1.9222019,-0.4466681,-2.3007567
921,Sad,0.51513195,0.5808068,0.6213302,0.5923178,0.59652716,0.6611914,0.634919,0.54206073,0.514262,0.5136816,0.49499434,0.47025028,-478.91077,93.67108,-1.9889655,26.900713,1.0132129,7.571772,-3.9035761,6.699646,-4.5276403,1.3181281,5.8472404,-5.414588,2.0149715,-0.78981495,1.0024147,-2.3121786,-4.107359,-2.2083757,1.5404147,-5.2027698
922,Sad,0.61887646,0.6107342,0.6314097,0.58500856,0.55992174,0.6002122,0.6169171,0.5932602,0.55780494,0.5897366,0.6340311,0.61034,-548.7426,70.3882,10.675757,27.205938,19.55211,3.4916878,-1.9989986,4.9838514,3.1315587,-1.3681362,3.74632,-3.8424408,-3.0358043,3.459489,-2.2415836,-1.9022644,-0.46587119,-0.46905,0.31020254,-2.3844163
923,Sad,0.4461546,0.44750455,0.4916328,0.53511804,0.6364689,0.72357595,0.6878211,0.5965431,0.5075861,0.45370647,0.41600776,0.42999923,-439.2908,71.763336,1.4386705,16.309298,7.2743692,-0.87219304,-5.3851695,2.9767437,-3.3939955,-3.5997994,2.4999409,-4.1963377,-2.746688,-2.387427,-3.564657,-3.477203,-1.857662,-1.535214,-2.1380663,-1.3540974
